booking_id,customer_id,city,unit_size,start_date,end_date,duration_months,monthly_price,total_revenue,channel,repeat_customer
1321,1532,Tampere,5m² Unit,2025-11-17,2026-08-14,9,97.75,879.75,Partner,0
1322,2165,Espoo,Small Locker,2025-08-25,2026-01-22,5,101.25,506.25,Walk-in,1
1323,8400,Tampere,10m² Unit,2025-07-20,2026-07-15,12,215.62,2587.44,Website,0
1324,4780,Vantaa,Small Locker,2026-03-31,2026-10-27,7,75.0,525.0,Walk-in,0
1325,5090,Tampere,Small Locker,2026-03-16,2027-01-10,10,69.0,690.0,Referral,0
1326,6083,Espoo,Premium Climate,2025-12-16,2026-03-16,3,206.55,619.65,Website,1
1327,1610,Espoo,10m² Unit,2024-05-16,2025-01-11,8,253.12,2024.96,Website,1
1328,6415,Espoo,Premium Climate,2024-05-18,2024-10-15,5,303.75,1518.75,Website,1
1329,4061,Vantaa,10m² Unit,2026-01-04,2026-04-04,3,159.38,478.14,Google Ads,1
1330,7453,Espoo,Small Locker,2024-07-08,2025-07-03,12,101.25,1215.0,Partner,1
1331,4513,Espoo,Small Locker,2025-06-11,2025-11-08,5,101.25,506.25,Website,1
1332,6278,Espoo,Small Locker,2025-07-13,2025-08-12,1,101.25,101.25,Walk-in,1
1333,5096,Turku,Small Locker,2024-05-20,2025-02-14,9,82.5,742.5,Referral,0
1334,9408,Vantaa,Premium Climate,2024-10-31,2025-06-28,8,225.0,1800.0,Partner,1
1335,1031,Turku,10m² Unit,2026-02-27,2026-03-29,1,140.25,140.25,Partner,1
1336,3091,Helsinki,10m² Unit,2024-07-07,2025-02-02,7,281.25,1968.75,Walk-in,0
1337,9963,Helsinki,Small Locker,2025-11-09,2026-10-05,11,76.5,841.5,Referral,1
1338,5641,Espoo,Premium Climate,2024-10-30,2025-04-28,6,243.0,1458.0,Walk-in,0
1339,6004,Espoo,Small Locker,2024-08-10,2025-08-05,12,101.25,1215.0,Walk-in,0
1340,3223,Vantaa,10m² Unit,2025-02-14,2025-10-12,8,159.38,1275.04,Website,1
1341,7092,Turku,Small Locker,2024-04-30,2025-03-26,11,66.0,726.0,Referral,1
1342,7989,Turku,Small Locker,2025-08-15,2025-11-13,3,82.5,247.5,Partner,0
1343,6904,Helsinki,Small Locker,2024-05-03,2024-08-31,4,112.5,450.0,Walk-in,0
1344,7322,Turku,10m² Unit,2025-03-16,2025-09-12,6,165.0,990.0,Walk-in,0
1345,3473,Tampere,Premium Climate,2024-12-27,2025-09-23,9,175.95,1583.55,Website,1
1346,9056,Espoo,10m² Unit,2025-06-09,2025-07-09,1,253.12,253.12,Partner,1
1347,3370,Espoo,5m² Unit,2025-05-13,2025-12-09,7,168.75,1181.25,Partner,1
1348,4932,Espoo,Premium Climate,2026-04-03,2026-08-01,4,243.0,972.0,Referral,0
1349,3927,Tampere,10m² Unit,2026-01-23,2026-03-24,2,146.62,293.24,Google Ads,1
1350,6526,Turku,10m² Unit,2025-10-25,2026-02-22,4,165.0,660.0,Walk-in,0
1351,8135,Helsinki,5m² Unit,2025-09-19,2026-01-17,4,150.0,600.0,Partner,1
1352,1814,Tampere,Premium Climate,2025-12-01,2026-05-30,6,175.95,1055.7,Referral,0
1353,3447,Espoo,10m² Unit,2025-11-17,2026-01-16,2,172.12,344.24,Walk-in,1
1354,5364,Vantaa,10m² Unit,2025-08-30,2026-05-27,9,234.38,2109.42,Website,0
1355,7268,Vantaa,Premium Climate,2025-05-06,2025-10-03,5,281.25,1406.25,Partner,1
1356,7272,Tampere,5m² Unit,2025-09-17,2025-10-17,1,115.0,115.0,Referral,0
1357,6703,Tampere,Premium Climate,2024-11-18,2024-12-18,1,175.95,175.95,Referral,1
1358,5242,Espoo,Small Locker,2025-06-03,2025-09-01,3,101.25,303.75,Walk-in,0
1359,5194,Espoo,10m² Unit,2025-11-22,2026-10-18,11,172.12,1893.32,Walk-in,0
1360,2996,Tampere,Small Locker,2025-09-04,2025-11-03,2,69.0,138.0,Google Ads,1
1361,1447,Tampere,Premium Climate,2025-11-23,2026-05-22,6,175.95,1055.7,Partner,1
1362,1574,Vantaa,5m² Unit,2025-08-09,2026-08-04,12,156.25,1875.0,Referral,0
1363,4603,Helsinki,Premium Climate,2025-10-11,2026-03-10,5,270.0,1350.0,Referral,1
1364,5557,Helsinki,Small Locker,2024-04-28,2024-07-27,3,90.0,270.0,Website,1
1365,6350,Tampere,5m² Unit,2024-11-09,2025-08-06,9,97.75,879.75,Google Ads,1
1366,3174,Turku,Premium Climate,2024-11-10,2025-10-06,11,168.3,1851.3,Google Ads,0
1367,5774,Espoo,10m² Unit,2024-07-21,2025-06-16,11,253.12,2784.32,Referral,0
1368,9438,Vantaa,Small Locker,2026-04-10,2026-10-07,6,75.0,450.0,Partner,1
1369,7823,Helsinki,Small Locker,2024-05-11,2024-11-07,6,112.5,675.0,Partner,1
1370,7004,Tampere,10m² Unit,2025-12-10,2026-02-08,2,146.62,293.24,Website,1
1371,9316,Turku,10m² Unit,2024-07-20,2025-05-16,10,206.25,2062.5,Google Ads,1
1372,5105,Vantaa,10m² Unit,2024-07-30,2025-05-26,10,234.38,2343.8,Google Ads,0
1373,9617,Helsinki,Small Locker,2025-05-05,2025-08-03,3,112.5,337.5,Google Ads,1
1374,8723,Helsinki,10m² Unit,2024-11-05,2025-08-02,9,191.25,1721.25,Referral,0
1375,9951,Tampere,5m² Unit,2024-11-03,2025-03-03,4,97.75,391.0,Partner,1
1376,6498,Espoo,Premium Climate,2026-03-08,2026-08-05,5,243.0,1215.0,Walk-in,0
1377,1362,Helsinki,Small Locker,2025-04-05,2025-07-04,3,90.0,270.0,Partner,0
1378,6349,Espoo,5m² Unit,2024-09-23,2024-12-22,3,135.0,405.0,Google Ads,1
1379,5559,Tampere,Small Locker,2025-12-06,2026-06-04,6,58.65,351.9,Website,0
1380,3797,Espoo,5m² Unit,2024-06-02,2025-04-28,11,168.75,1856.25,Referral,0
1381,4657,Espoo,Premium Climate,2025-09-29,2026-05-27,8,243.0,1944.0,Partner,1
1382,7471,Vantaa,Small Locker,2024-06-08,2024-08-07,2,93.75,187.5,Google Ads,1
1383,9240,Turku,10m² Unit,2026-02-24,2026-03-26,1,140.25,140.25,Referral,0
1384,5430,Vantaa,Small Locker,2025-01-15,2025-09-12,8,63.75,510.0,Referral,0
1385,2879,Helsinki,10m² Unit,2024-05-06,2024-07-05,2,281.25,562.5,Google Ads,0
1386,1156,Tampere,5m² Unit,2025-11-02,2025-12-02,1,97.75,97.75,Partner,0
1387,9066,Espoo,Small Locker,2025-09-18,2025-11-17,2,81.0,162.0,Referral,0
1388,7801,Tampere,5m² Unit,2025-10-21,2026-04-19,6,115.0,690.0,Google Ads,0
1389,4497,Vantaa,10m² Unit,2025-01-10,2025-11-06,10,159.38,1593.8,Website,0
1390,3282,Turku,Small Locker,2024-09-01,2024-10-01,1,66.0,66.0,Referral,1
1391,3904,Helsinki,Premium Climate,2024-06-29,2024-10-27,4,337.5,1350.0,Partner,0
1392,1874,Vantaa,5m² Unit,2025-06-24,2025-12-21,6,156.25,937.5,Walk-in,1
1393,7734,Tampere,5m² Unit,2024-08-14,2025-08-09,12,143.75,1725.0,Partner,1
1394,3229,Helsinki,5m² Unit,2026-04-09,2026-07-08,3,150.0,450.0,Partner,1
1395,4290,Helsinki,Premium Climate,2024-06-08,2025-02-03,8,337.5,2700.0,Google Ads,0
1396,8888,Espoo,10m² Unit,2025-07-02,2025-12-29,6,253.12,1518.72,Walk-in,1
1397,9007,Turku,Premium Climate,2025-06-30,2026-06-25,12,247.5,2970.0,Google Ads,1
1398,8914,Turku,Premium Climate,2024-12-08,2025-07-06,7,168.3,1178.1,Partner,1
1399,6312,Helsinki,5m² Unit,2026-03-12,2026-07-10,4,150.0,600.0,Referral,0
1400,3844,Turku,Small Locker,2025-03-19,2025-08-16,5,66.0,330.0,Partner,1
1401,5136,Vantaa,5m² Unit,2025-03-01,2025-04-30,2,125.0,250.0,Referral,1
1402,4074,Espoo,Premium Climate,2024-12-06,2025-10-02,10,206.55,2065.5,Website,0
1403,2651,Tampere,Small Locker,2025-08-02,2026-06-28,11,86.25,948.75,Partner,0
1404,4601,Vantaa,Premium Climate,2024-09-30,2025-06-27,9,225.0,2025.0,Walk-in,1
1405,9370,Vantaa,Premium Climate,2026-02-16,2026-09-14,7,191.25,1338.75,Website,1
1406,5602,Tampere,Premium Climate,2025-11-10,2026-03-10,4,175.95,703.8,Google Ads,0
1407,9325,Tampere,Small Locker,2025-03-10,2025-12-05,9,69.0,621.0,Walk-in,0
1408,2094,Helsinki,Premium Climate,2026-03-02,2027-01-26,11,270.0,2970.0,Walk-in,1
1409,9181,Turku,Small Locker,2024-08-01,2024-12-29,5,82.5,412.5,Google Ads,1
1410,5445,Espoo,Small Locker,2025-01-25,2026-01-20,12,68.85,826.2,Website,0
1411,8140,Espoo,Small Locker,2024-09-17,2024-10-17,1,81.0,81.0,Google Ads,1
1412,3818,Helsinki,5m² Unit,2024-11-21,2025-05-20,6,127.5,765.0,Partner,1
1413,5309,Espoo,10m² Unit,2024-05-30,2024-08-28,3,253.12,759.36,Referral,1
1414,8653,Vantaa,Premium Climate,2026-02-21,2026-05-22,3,191.25,573.75,Referral,1
1415,3096,Helsinki,10m² Unit,2025-05-16,2025-08-14,3,281.25,843.75,Google Ads,0
1416,1109,Helsinki,Small Locker,2025-05-11,2025-10-08,5,112.5,562.5,Referral,0
1417,7945,Espoo,Small Locker,2026-03-06,2026-08-03,5,81.0,405.0,Partner,1
1418,5721,Tampere,10m² Unit,2025-02-27,2025-03-29,1,146.62,146.62,Walk-in,0
1419,8675,Espoo,Small Locker,2025-09-02,2026-07-29,11,81.0,891.0,Walk-in,0
1420,3516,Turku,Small Locker,2025-08-31,2025-09-30,1,82.5,82.5,Google Ads,1
1421,8893,Tampere,10m² Unit,2024-06-21,2024-11-18,5,215.62,1078.1,Referral,0
1422,7619,Espoo,Premium Climate,2025-01-26,2025-04-26,3,206.55,619.65,Partner,1
1423,6308,Espoo,10m² Unit,2026-01-17,2026-05-17,4,172.12,688.48,Google Ads,0
1424,4212,Turku,Small Locker,2024-08-17,2025-05-14,9,82.5,742.5,Partner,0
1425,2496,Turku,10m² Unit,2025-03-12,2025-08-09,5,165.0,825.0,Google Ads,1
1426,6447,Espoo,Small Locker,2025-12-10,2026-06-08,6,68.85,413.1,Google Ads,1
1427,6954,Turku,5m² Unit,2025-05-28,2025-06-27,1,137.5,137.5,Website,0
1428,8999,Vantaa,Premium Climate,2025-05-07,2025-09-04,4,281.25,1125.0,Google Ads,0
1429,8837,Turku,Premium Climate,2026-03-10,2027-03-05,12,198.0,2376.0,Website,0
1430,6297,Espoo,5m² Unit,2025-06-13,2025-11-10,5,168.75,843.75,Walk-in,0
1431,5816,Tampere,5m² Unit,2025-09-28,2026-09-23,12,115.0,1380.0,Website,0
1432,5977,Helsinki,Small Locker,2024-04-29,2024-08-27,4,90.0,360.0,Partner,0
1433,1308,Espoo,Small Locker,2025-12-15,2026-07-13,7,68.85,481.95,Website,0
1434,4563,Helsinki,10m² Unit,2026-03-05,2026-09-01,6,225.0,1350.0,Referral,1
1435,3881,Helsinki,Premium Climate,2025-03-12,2025-05-11,2,270.0,540.0,Partner,0
1436,3676,Turku,10m² Unit,2024-09-28,2025-01-26,4,165.0,660.0,Website,1
1437,3549,Tampere,Small Locker,2024-08-11,2024-09-10,1,86.25,86.25,Walk-in,0
1438,7509,Espoo,Small Locker,2025-09-21,2026-01-19,4,81.0,324.0,Website,0
1439,9030,Espoo,Small Locker,2025-07-02,2025-11-29,5,101.25,506.25,Website,1
1440,8983,Vantaa,Premium Climate,2026-03-30,2026-10-26,7,225.0,1575.0,Google Ads,1
1441,9500,Helsinki,Premium Climate,2024-05-16,2024-07-15,2,337.5,675.0,Google Ads,0
1442,7402,Tampere,10m² Unit,2024-11-29,2025-07-27,8,146.62,1172.96,Website,0
1443,1840,Espoo,10m² Unit,2024-06-10,2024-07-10,1,253.12,253.12,Partner,0
1444,1759,Vantaa,10m² Unit,2025-01-29,2026-01-24,12,159.38,1912.56,Referral,1
1445,8759,Espoo,Premium Climate,2025-04-20,2026-02-14,10,243.0,2430.0,Walk-in,0
1446,1890,Vantaa,5m² Unit,2025-12-27,2026-11-22,11,106.25,1168.75,Partner,0
1447,1000,Vantaa,10m² Unit,2025-10-24,2026-10-19,12,187.5,2250.0,Partner,0
1448,4701,Helsinki,Premium Climate,2024-07-11,2025-05-07,10,337.5,3375.0,Website,1
1449,9769,Tampere,10m² Unit,2025-07-08,2026-05-04,10,215.62,2156.2,Referral,1
1450,9996,Tampere,Premium Climate,2025-12-31,2026-03-01,2,175.95,351.9,Referral,0
1451,5950,Helsinki,Premium Climate,2024-12-09,2025-11-04,11,229.5,2524.5,Website,0
1452,2155,Helsinki,Premium Climate,2025-05-04,2026-01-29,9,337.5,3037.5,Referral,1
1453,1972,Vantaa,10m² Unit,2025-01-07,2025-04-07,3,159.38,478.14,Partner,0
1454,8531,Helsinki,Premium Climate,2025-07-16,2026-05-12,10,337.5,3375.0,Website,1
1455,7052,Helsinki,10m² Unit,2025-02-14,2025-05-15,3,191.25,573.75,Partner,0
1456,6214,Helsinki,Premium Climate,2024-10-10,2024-11-09,1,270.0,270.0,Google Ads,0
1457,1334,Espoo,5m² Unit,2025-05-23,2025-08-21,3,168.75,506.25,Partner,0
1458,2460,Tampere,10m² Unit,2024-08-24,2024-09-23,1,215.62,215.62,Website,0
1459,4650,Turku,5m² Unit,2024-09-11,2025-01-09,4,110.0,440.0,Google Ads,0
1460,4382,Tampere,10m² Unit,2025-09-09,2026-04-07,7,172.5,1207.5,Website,1
1461,9673,Vantaa,Premium Climate,2024-12-20,2025-05-19,5,191.25,956.25,Google Ads,0
1462,4127,Espoo,10m² Unit,2025-02-19,2025-06-19,4,172.12,688.48,Google Ads,1
1463,6494,Espoo,5m² Unit,2026-03-07,2026-04-06,1,135.0,135.0,Partner,0
1464,7181,Turku,Premium Climate,2024-07-31,2025-01-27,6,247.5,1485.0,Referral,0
1465,7663,Vantaa,Small Locker,2024-12-15,2025-12-10,12,63.75,765.0,Walk-in,1
1466,1041,Turku,5m² Unit,2025-12-02,2026-06-30,7,93.5,654.5,Google Ads,0
1467,6835,Vantaa,Premium Climate,2024-08-14,2024-11-12,3,281.25,843.75,Google Ads,1
1468,9514,Tampere,10m² Unit,2025-03-19,2025-06-17,3,172.5,517.5,Referral,1
1469,2029,Espoo,5m² Unit,2026-04-11,2027-03-07,11,135.0,1485.0,Walk-in,1
1470,2454,Espoo,5m² Unit,2025-06-11,2026-05-07,11,168.75,1856.25,Google Ads,0
1471,1792,Turku,5m² Unit,2025-09-02,2025-11-01,2,110.0,220.0,Website,1
1472,9635,Espoo,5m² Unit,2024-07-20,2024-09-18,2,168.75,337.5,Google Ads,1
1473,8214,Helsinki,5m² Unit,2024-10-30,2024-12-29,2,150.0,300.0,Partner,1
1474,1939,Turku,Premium Climate,2025-08-03,2026-03-01,7,247.5,1732.5,Website,1
1475,8308,Vantaa,Small Locker,2026-02-01,2026-07-01,5,63.75,318.75,Referral,0
1476,6438,Turku,Premium Climate,2026-01-05,2026-06-04,5,168.3,841.5,Referral,1
1477,7954,Vantaa,Small Locker,2025-06-01,2026-03-28,10,93.75,937.5,Referral,0
1478,7252,Turku,Small Locker,2025-03-25,2025-09-21,6,66.0,396.0,Website,1
1479,6106,Vantaa,5m² Unit,2024-05-15,2024-07-14,2,156.25,312.5,Google Ads,1
1480,7989,Tampere,10m² Unit,2025-01-23,2025-05-23,4,146.62,586.48,Walk-in,0
1481,5991,Vantaa,Small Locker,2024-06-17,2025-06-12,12,93.75,1125.0,Walk-in,1
1482,3533,Vantaa,10m² Unit,2025-07-11,2026-03-08,8,234.38,1875.04,Referral,1
1483,3504,Turku,5m² Unit,2024-12-13,2025-11-08,11,93.5,1028.5,Partner,1
1484,9566,Turku,Small Locker,2024-07-07,2024-10-05,3,82.5,247.5,Referral,1
1485,2710,Espoo,5m² Unit,2025-07-22,2026-05-18,10,168.75,1687.5,Walk-in,1
1486,7774,Espoo,Small Locker,2026-04-07,2027-04-02,12,81.0,972.0,Referral,1
1487,7326,Espoo,Small Locker,2024-09-03,2024-10-03,1,81.0,81.0,Google Ads,0
1488,4374,Espoo,5m² Unit,2024-12-30,2025-10-26,10,114.75,1147.5,Website,1
1489,4659,Turku,10m² Unit,2025-03-31,2026-01-25,10,165.0,1650.0,Referral,0
1490,8177,Vantaa,Premium Climate,2025-08-01,2025-12-29,5,281.25,1406.25,Partner,1
1491,3979,Tampere,Premium Climate,2024-06-29,2024-12-26,6,258.75,1552.5,Walk-in,0
1492,1294,Helsinki,Premium Climate,2026-03-12,2026-04-11,1,270.0,270.0,Walk-in,1
1493,5663,Tampere,Premium Climate,2025-10-21,2026-06-18,8,207.0,1656.0,Walk-in,0
1494,4754,Tampere,Small Locker,2026-01-27,2026-11-23,10,58.65,586.5,Website,0
1495,7193,Vantaa,10m² Unit,2025-01-22,2025-08-20,7,159.38,1115.66,Website,1
1496,1910,Turku,10m² Unit,2026-04-13,2026-05-13,1,165.0,165.0,Referral,1
1497,2474,Espoo,Small Locker,2024-12-04,2025-08-01,8,68.85,550.8,Website,1
1498,1590,Helsinki,Premium Climate,2025-05-23,2025-07-22,2,337.5,675.0,Partner,0
1499,5272,Turku,10m² Unit,2025-06-22,2025-12-19,6,206.25,1237.5,Google Ads,1
1500,9108,Tampere,Premium Climate,2024-10-01,2025-02-28,5,207.0,1035.0,Google Ads,0
1501,4673,Helsinki,Small Locker,2026-02-07,2026-07-07,5,76.5,382.5,Website,1
1502,1251,Vantaa,Premium Climate,2024-07-21,2025-04-17,9,281.25,2531.25,Website,1
1503,7208,Tampere,5m² Unit,2024-07-10,2025-03-07,8,143.75,1150.0,Walk-in,0
1504,8346,Turku,10m² Unit,2026-02-20,2026-12-17,10,140.25,1402.5,Partner,1
1505,9033,Tampere,5m² Unit,2025-05-26,2025-12-22,7,143.75,1006.25,Google Ads,0
1506,4356,Vantaa,5m² Unit,2026-01-11,2027-01-06,12,106.25,1275.0,Website,1
1507,2462,Tampere,Premium Climate,2024-06-10,2024-09-08,3,258.75,776.25,Referral,0
1508,4163,Helsinki,5m² Unit,2026-03-05,2026-05-04,2,150.0,300.0,Google Ads,1
1509,2538,Espoo,10m² Unit,2026-04-23,2026-10-20,6,202.5,1215.0,Partner,1
1510,9639,Espoo,Small Locker,2024-05-01,2024-07-30,3,101.25,303.75,Walk-in,1
1511,8671,Turku,Small Locker,2025-10-20,2026-09-15,11,66.0,726.0,Website,0
1512,5424,Vantaa,Premium Climate,2025-12-26,2026-05-25,5,191.25,956.25,Partner,0
1513,1420,Turku,5m² Unit,2024-05-31,2024-09-28,4,137.5,550.0,Referral,1
1514,2860,Espoo,Small Locker,2026-04-20,2026-06-19,2,81.0,162.0,Walk-in,0
1515,5375,Espoo,5m² Unit,2026-04-21,2026-06-20,2,135.0,270.0,Walk-in,1
1516,3362,Turku,10m² Unit,2025-02-11,2025-08-10,6,140.25,841.5,Referral,0
1517,3371,Vantaa,Small Locker,2024-12-28,2025-04-27,4,63.75,255.0,Partner,0
1518,7061,Turku,Premium Climate,2026-01-07,2026-08-05,7,168.3,1178.1,Referral,0
1519,5761,Espoo,Small Locker,2025-01-18,2025-04-18,3,68.85,206.55,Website,0
1520,2456,Tampere,10m² Unit,2024-10-08,2025-02-05,4,172.5,690.0,Walk-in,1
1521,4979,Espoo,5m² Unit,2025-11-29,2025-12-29,1,114.75,114.75,Walk-in,1
1522,8451,Espoo,Premium Climate,2025-04-10,2025-12-06,8,243.0,1944.0,Google Ads,1
1523,3086,Turku,10m² Unit,2025-11-14,2026-07-12,8,140.25,1122.0,Website,1
1524,5138,Vantaa,Premium Climate,2025-09-10,2026-09-05,12,225.0,2700.0,Referral,1
1525,7131,Tampere,5m² Unit,2025-03-29,2026-02-22,11,115.0,1265.0,Partner,1
1526,1714,Vantaa,Small Locker,2025-03-10,2025-04-09,1,75.0,75.0,Google Ads,1
1527,2264,Turku,5m² Unit,2024-08-05,2025-05-02,9,137.5,1237.5,Referral,1
1528,8953,Turku,Small Locker,2024-10-20,2025-07-17,9,66.0,594.0,Referral,1
1529,6747,Espoo,Premium Climate,2024-08-08,2025-07-04,11,303.75,3341.25,Referral,0
1530,4291,Vantaa,10m² Unit,2026-02-10,2026-11-07,9,159.38,1434.42,Walk-in,0
1531,3578,Tampere,5m² Unit,2024-12-12,2025-11-07,11,97.75,1075.25,Website,0
1532,5778,Espoo,Premium Climate,2025-11-13,2026-11-08,12,206.55,2478.6,Website,0
1533,8881,Helsinki,5m² Unit,2025-07-13,2026-03-10,8,187.5,1500.0,Referral,0
1534,5757,Espoo,5m² Unit,2025-07-04,2026-05-30,11,168.75,1856.25,Google Ads,0
1535,9416,Espoo,10m² Unit,2025-11-17,2026-04-16,5,172.12,860.6,Google Ads,1
1536,5985,Espoo,Premium Climate,2025-08-02,2026-03-30,8,303.75,2430.0,Google Ads,1
1537,8506,Helsinki,Small Locker,2026-01-08,2026-09-05,8,76.5,612.0,Partner,0
1538,6089,Espoo,5m² Unit,2026-01-02,2026-08-30,8,114.75,918.0,Walk-in,1
1539,8805,Espoo,Small Locker,2024-12-14,2025-07-12,7,68.85,481.95,Google Ads,0
1540,5982,Espoo,10m² Unit,2026-03-24,2026-09-20,6,202.5,1215.0,Partner,0
1541,8316,Espoo,10m² Unit,2025-08-09,2026-06-05,10,253.12,2531.2,Walk-in,0
1542,5921,Vantaa,10m² Unit,2025-04-06,2026-04-01,12,187.5,2250.0,Website,0
1543,6408,Vantaa,Premium Climate,2024-07-07,2024-12-04,5,281.25,1406.25,Partner,1
1544,3249,Tampere,5m² Unit,2024-11-17,2025-08-14,9,97.75,879.75,Referral,1
1545,2476,Helsinki,5m² Unit,2026-04-08,2026-11-04,7,150.0,1050.0,Website,0
1546,4973,Vantaa,Premium Climate,2025-06-08,2025-10-06,4,281.25,1125.0,Google Ads,0
1547,7233,Tampere,Premium Climate,2025-06-10,2026-05-06,11,258.75,2846.25,Referral,1
1548,6918,Helsinki,Small Locker,2026-03-29,2027-03-24,12,90.0,1080.0,Referral,1
1549,1047,Tampere,Small Locker,2025-04-09,2025-09-06,5,69.0,345.0,Partner,0
1550,8289,Tampere,10m² Unit,2024-07-28,2024-11-25,4,215.62,862.48,Google Ads,1
1551,1432,Turku,5m² Unit,2025-04-11,2025-12-07,8,110.0,880.0,Walk-in,1
1552,4409,Turku,Small Locker,2026-04-17,2026-11-13,7,66.0,462.0,Partner,1
1553,2217,Turku,Small Locker,2026-02-25,2026-09-23,7,56.1,392.7,Website,0
1554,7200,Turku,10m² Unit,2025-07-08,2026-03-05,8,206.25,1650.0,Walk-in,0
1555,5552,Turku,10m² Unit,2026-01-19,2026-07-18,6,140.25,841.5,Partner,1
1556,7191,Espoo,10m² Unit,2024-08-26,2025-03-24,7,253.12,1771.84,Walk-in,1
1557,8847,Turku,5m² Unit,2024-07-24,2024-12-21,5,137.5,687.5,Google Ads,1
1558,1625,Vantaa,5m² Unit,2026-04-14,2027-03-10,11,125.0,1375.0,Website,0
1559,9636,Turku,5m² Unit,2025-07-25,2026-02-20,7,137.5,962.5,Referral,0
1560,9808,Vantaa,10m² Unit,2024-05-21,2025-02-15,9,234.38,2109.42,Google Ads,1
1561,5496,Vantaa,10m² Unit,2025-07-05,2026-01-31,7,234.38,1640.66,Partner,1
1562,9312,Helsinki,5m² Unit,2025-04-05,2025-07-04,3,150.0,450.0,Walk-in,1
1563,3236,Tampere,10m² Unit,2024-06-25,2024-07-25,1,215.62,215.62,Walk-in,1
1564,1906,Vantaa,Premium Climate,2024-08-10,2025-08-05,12,281.25,3375.0,Walk-in,0
1565,5448,Helsinki,Small Locker,2024-11-05,2025-07-03,8,76.5,612.0,Referral,0
1566,2917,Vantaa,10m² Unit,2025-08-01,2025-11-29,4,234.38,937.52,Partner,1
1567,7033,Vantaa,10m² Unit,2024-06-25,2025-02-20,8,234.38,1875.04,Referral,1
1568,4683,Helsinki,Premium Climate,2025-07-04,2026-03-01,8,337.5,2700.0,Walk-in,1
1569,4595,Helsinki,10m² Unit,2025-02-23,2026-02-18,12,191.25,2295.0,Referral,1
1570,8690,Vantaa,Premium Climate,2024-09-16,2025-05-14,8,225.0,1800.0,Referral,1
1571,5003,Vantaa,10m² Unit,2025-07-04,2025-11-01,4,234.38,937.52,Partner,0
1572,1105,Espoo,5m² Unit,2024-05-23,2024-09-20,4,168.75,675.0,Google Ads,1
1573,4885,Espoo,5m² Unit,2025-03-31,2025-06-29,3,135.0,405.0,Referral,1
1574,7122,Turku,Small Locker,2025-01-10,2026-01-05,12,56.1,673.2,Referral,1
1575,8775,Espoo,Small Locker,2024-07-23,2024-09-21,2,101.25,202.5,Referral,1
1576,5381,Turku,5m² Unit,2026-04-20,2026-07-19,3,110.0,330.0,Google Ads,1
1577,6105,Vantaa,Small Locker,2025-10-04,2025-11-03,1,75.0,75.0,Website,0
1578,4867,Tampere,Premium Climate,2024-06-14,2025-01-10,7,258.75,1811.25,Walk-in,0
1579,7850,Helsinki,Small Locker,2025-03-05,2026-02-28,12,90.0,1080.0,Referral,1
1580,8903,Helsinki,Small Locker,2024-06-26,2024-08-25,2,112.5,225.0,Referral,0
1581,2714,Espoo,Small Locker,2025-04-05,2025-09-02,5,81.0,405.0,Google Ads,0
1582,3193,Turku,Small Locker,2025-11-16,2026-10-12,11,56.1,617.1,Walk-in,0
1583,8754,Turku,Premium Climate,2025-06-14,2026-01-10,7,247.5,1732.5,Google Ads,1
1584,3274,Vantaa,10m² Unit,2025-03-19,2025-12-14,9,187.5,1687.5,Google Ads,1
1585,3483,Turku,10m² Unit,2025-11-16,2026-09-12,10,140.25,1402.5,Google Ads,1
1586,2281,Espoo,Premium Climate,2024-11-09,2025-11-04,12,206.55,2478.6,Google Ads,1
1587,9910,Tampere,Premium Climate,2025-08-30,2026-04-27,8,258.75,2070.0,Google Ads,0
1588,1472,Espoo,5m² Unit,2024-09-09,2025-02-06,5,135.0,675.0,Partner,0
1589,3166,Espoo,10m² Unit,2025-08-15,2026-03-13,7,253.12,1771.84,Referral,0
1590,2251,Helsinki,Small Locker,2024-05-19,2024-06-18,1,112.5,112.5,Partner,0
1591,8823,Espoo,10m² Unit,2025-07-21,2025-09-19,2,253.12,506.24,Website,0
1592,8056,Turku,Premium Climate,2025-03-20,2025-04-19,1,198.0,198.0,Walk-in,0
1593,9263,Turku,10m² Unit,2024-05-18,2025-03-14,10,206.25,2062.5,Walk-in,0
1594,2918,Espoo,10m² Unit,2024-08-28,2025-06-24,10,253.12,2531.2,Website,1
1595,1004,Espoo,Premium Climate,2024-10-20,2025-04-18,6,243.0,1458.0,Walk-in,0
1596,4260,Vantaa,5m² Unit,2025-06-09,2025-12-06,6,156.25,937.5,Referral,0
1597,5913,Espoo,Small Locker,2025-04-15,2025-11-11,7,81.0,567.0,Partner,0
1598,1014,Turku,10m² Unit,2024-12-18,2025-05-17,5,140.25,701.25,Website,0
1599,5664,Turku,5m² Unit,2025-09-17,2026-02-14,5,110.0,550.0,Website,1
1600,6127,Tampere,5m² Unit,2026-01-20,2026-02-19,1,97.75,97.75,Google Ads,0
1601,5898,Turku,10m² Unit,2024-07-05,2025-03-02,8,206.25,1650.0,Referral,1
1602,3861,Espoo,5m² Unit,2024-12-25,2025-02-23,2,114.75,229.5,Website,1
1603,5154,Helsinki,5m² Unit,2024-06-12,2024-08-11,2,187.5,375.0,Referral,1
1604,6996,Tampere,Small Locker,2025-04-16,2026-02-10,10,69.0,690.0,Website,0
1605,1244,Espoo,10m² Unit,2026-01-04,2026-11-30,11,172.12,1893.32,Walk-in,1
